split,class,filename,path
train,Amla,1405.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1405.jpg
train,Amla,34.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\34.jpg
train,Amla,1336.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1336.jpg
train,Amla,1390.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1390.jpg
train,Amla,1359.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1359.jpg
train,Amla,1346.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1346.jpg
train,Amla,1411.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1411.jpg
train,Amla,1402.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1402.jpg
train,Amla,1418.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1418.jpg
train,Amla,1335.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1335.jpg
train,Amla,39.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\39.jpg
train,Amla,1365.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1365.jpg
train,Amla,559.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\559.jpg
train,Amla,1342.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1342.jpg
train,Amla,38.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\38.jpg
train,Amla,1410.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1410.jpg
train,Amla,1379.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1379.jpg
train,Amla,33.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\33.jpg
train,Amla,1309.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1309.jpg
train,Amla,548.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\548.jpg
train,Amla,1399.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1399.jpg
train,Amla,1381.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1381.jpg
train,Amla,1329.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1329.jpg
train,Amla,1408.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1408.jpg
train,Amla,1375.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1375.jpg
train,Amla,1302.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1302.jpg
train,Amla,1343.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1343.jpg
train,Amla,1416.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1416.jpg
train,Amla,37.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\37.jpg
train,Amla,1331.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1331.jpg
train,Amla,1315.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1315.jpg
train,Amla,1357.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1357.jpg
train,Amla,1366.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1366.jpg
train,Amla,1356.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1356.jpg
train,Amla,1347.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1347.jpg
train,Amla,1383.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1383.jpg
train,Amla,1385.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1385.jpg
train,Amla,1351.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1351.jpg
train,Amla,552.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\552.jpg
train,Amla,1391.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1391.jpg
train,Amla,1325.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1325.jpg
train,Amla,1388.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1388.jpg
train,Amla,1419.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1419.jpg
train,Amla,1396.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1396.jpg
train,Amla,1369.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amla\1369.jpg
train,Amruta_Balli,2467.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2467.jpg
train,Amruta_Balli,2417.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2417.jpg
train,Amruta_Balli,2517.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2517.jpg
train,Amruta_Balli,2456.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2456.jpg
train,Amruta_Balli,2445.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2445.jpg
train,Amruta_Balli,665.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\665.jpg
train,Amruta_Balli,672.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\672.jpg
train,Amruta_Balli,2505.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2505.jpg
train,Amruta_Balli,2487.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2487.jpg
train,Amruta_Balli,2509.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2509.jpg
train,Amruta_Balli,2432.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2432.jpg
train,Amruta_Balli,2490.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2490.jpg
train,Amruta_Balli,155.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\155.jpg
train,Amruta_Balli,2481.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2481.jpg
train,Amruta_Balli,2420.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2420.jpg
train,Amruta_Balli,2419.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2419.jpg
train,Amruta_Balli,2423.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2423.jpg
train,Amruta_Balli,2459.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2459.jpg
train,Amruta_Balli,668.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\668.jpg
train,Amruta_Balli,2504.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2504.jpg
train,Amruta_Balli,2471.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2471.jpg
train,Amruta_Balli,2424.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2424.jpg
train,Amruta_Balli,148.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\148.jpg
train,Amruta_Balli,2502.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2502.jpg
train,Amruta_Balli,2450.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2450.jpg
train,Amruta_Balli,2503.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2503.jpg
train,Amruta_Balli,2497.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2497.jpg
train,Amruta_Balli,2494.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2494.jpg
train,Amruta_Balli,2520.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2520.jpg
train,Amruta_Balli,2476.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2476.jpg
train,Amruta_Balli,146.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\146.jpg
train,Amruta_Balli,147.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\147.jpg
train,Amruta_Balli,2438.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2438.jpg
train,Amruta_Balli,2524.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2524.jpg
train,Amruta_Balli,2427.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2427.jpg
train,Amruta_Balli,2441.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2441.jpg
train,Amruta_Balli,2477.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2477.jpg
train,Amruta_Balli,2416.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2416.jpg
train,Amruta_Balli,2408.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2408.jpg
train,Amruta_Balli,2483.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2483.jpg
train,Amruta_Balli,2413.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2413.jpg
train,Amruta_Balli,2412.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2412.jpg
train,Amruta_Balli,673.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\673.jpg
train,Amruta_Balli,2453.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2453.jpg
train,Amruta_Balli,674.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\674.jpg
train,Amruta_Balli,2522.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2522.jpg
train,Amruta_Balli,2468.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2468.jpg
train,Amruta_Balli,2499.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2499.jpg
train,Amruta_Balli,150.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\150.jpg
train,Amruta_Balli,2458.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2458.jpg
train,Amruta_Balli,2455.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2455.jpg
train,Amruta_Balli,2430.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2430.jpg
train,Amruta_Balli,2448.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2448.jpg
train,Amruta_Balli,2437.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2437.jpg
train,Amruta_Balli,144.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\144.jpg
train,Amruta_Balli,2469.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2469.jpg
train,Amruta_Balli,2436.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2436.jpg
train,Amruta_Balli,2518.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2518.jpg
train,Amruta_Balli,675.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\675.jpg
train,Amruta_Balli,2414.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2414.jpg
train,Amruta_Balli,2440.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2440.jpg
train,Amruta_Balli,2429.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2429.jpg
train,Amruta_Balli,2501.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2501.jpg
train,Amruta_Balli,2452.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2452.jpg
train,Amruta_Balli,2523.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2523.jpg
train,Amruta_Balli,2431.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2431.jpg
train,Amruta_Balli,2442.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2442.jpg
train,Amruta_Balli,2507.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2507.jpg
train,Amruta_Balli,2514.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2514.jpg
train,Amruta_Balli,2439.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2439.jpg
train,Amruta_Balli,2513.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2513.jpg
train,Amruta_Balli,2489.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2489.jpg
train,Amruta_Balli,676.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\676.jpg
train,Amruta_Balli,2422.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2422.jpg
train,Amruta_Balli,2466.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2466.jpg
train,Amruta_Balli,669.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\669.jpg
train,Amruta_Balli,667.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\667.jpg
train,Amruta_Balli,2498.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2498.jpg
train,Amruta_Balli,2500.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2500.jpg
train,Amruta_Balli,145.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\145.jpg
train,Amruta_Balli,153.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\153.jpg
train,Amruta_Balli,2491.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2491.jpg
train,Amruta_Balli,2454.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2454.jpg
train,Amruta_Balli,2433.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2433.jpg
train,Amruta_Balli,2482.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2482.jpg
train,Amruta_Balli,2493.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2493.jpg
train,Amruta_Balli,2411.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2411.jpg
train,Amruta_Balli,2446.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2446.jpg
train,Amruta_Balli,2495.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2495.jpg
train,Amruta_Balli,2525.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2525.jpg
train,Amruta_Balli,2496.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2496.jpg
train,Amruta_Balli,2485.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2485.jpg
train,Amruta_Balli,2421.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2421.jpg
train,Amruta_Balli,2428.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2428.jpg
train,Amruta_Balli,2435.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Amruta_Balli\2435.jpg
train,Arali,4465.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Arali\4465.jpg
train,Arali,880.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Arali\880.jpg
train,Arali,353.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Arali\353.jpg
train,Arali,872.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Arali\872.jpg
train,Arali,4402.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Arali\4402.jpg
train,Arali,4443.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Arali\4443.jpg
train,Arali,4398.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Arali\4398.jpg
train,Arali,4405.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Arali\4405.jpg
train,Arali,4392.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Arali\4392.jpg
train,Arali,4485.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Arali\4485.jpg
train,Arali,4389.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Arali\4389.jpg
train,Arali,4414.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Arali\4414.jpg
train,Arali,4448.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Arali\4448.jpg
train,Arali,4442.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Arali\4442.jpg
train,Arali,4372.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Arali\4372.jpg
train,Arali,4477.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Arali\4477.jpg
train,Arali,4386.jpg,C:\Users\Kushal A\OneDrive\Desktop\MAINPROJECT\PhytoVisionAI_Research\dataset\final_split\train\Arali\4386.jpg
